model,horizon,item_id,n,mae,rmse,mase,rmsse,mean_actual,bias,worst_abs_error
Chronos2-COV,6,GJBC_BLOCK_1_A3,142,0.08848363414196903,0.12473231949126645,0.5251632987361002,0.4545038980528303,0.18105633802816903,0.021201738740356874,0.5778634750843048
Chronos2-COV,6,GJBC_BLOCK_1_A4_RO,142,0.00609131774737198,0.036607479922436854,0.1021442663138614,0.18453006411036393,0.0060563380281690145,0.005962958438157984,0.4299839421361685
Chronos2-COV,6,GJBC_BLOCK_2_A1,142,0.11632733937720179,0.20445005733767296,0.5584530276434169,0.5784256419327329,0.42133802816901406,0.01557046942307915,0.9112307691574097
Chronos2-COV,6,GJBC_LAW_BLOCK_3_A4_BOYS,142,0.5692211351764034,0.918359324306683,0.6877271307052849,0.5733826093912016,1.1424647887323942,0.0568383758672526,3.9476545143127444
Chronos2-COV,6,GJBC_LAW_BLOCK_3__A1,139,0.2692711548324969,0.9480249325965189,1.1014932490098248,0.8685842309336081,0.5150359712230216,0.12833421154845534,6.666193578243256
Chronos2-COV,6,GJBC_LAW_BLOCK_3__A2,142,0.19098345940381709,0.4119540599089378,0.4480183336677441,0.22556790044305222,0.3630985915492958,-0.028871434901801635,2.3989347648620605
Chronos2-COV,6,GJBC_LAW_BLOCK_3__A3_GIRLS,142,0.14186750554282904,0.1921486303724166,0.5563907958455272,0.42463306331232253,0.3047887323943662,-0.04027792025200078,0.6047399044036865
Chronos2-COV,6,G_BLOCK,142,0.3402229169556793,0.5332808600307003,0.6737072587031722,0.4657096874851872,0.9742957746478871,-0.09364348205042557,2.61346200466156
Chronos2-COV,6,I&H_BLOCK,142,0.43048170875495595,1.5993412529384703,1.1341051085326563,1.4869078748101177,0.43302816901408453,0.4162791790424938,12.233557896614075
Chronos2-COV,6,INFORMATION_CENTRE,142,0.014365162405277222,0.059899590171595136,1.6608644619854744,0.9980327680230564,0.014084507042253521,0.013587563882358896,0.47960070475935934
Chronos2-COV,6,IT_BLOCK,142,0.0649948500516549,0.11839845804064596,1.108323275675789,0.7305618841682807,0.09190140845070423,0.023205541829827807,0.4834815207123756
Chronos2-COV,6,ME_WORKSHOP_BLOCK,142,0.025652652710256442,0.037385323496717915,0.15487948775949759,0.05060835477698994,0.03492957746478873,0.008729335386568395,0.17659124106168747
Chronos2-COV,6,MM_BLOCK,142,0.26167575574257007,0.4092916656585962,0.591708294262433,0.526929127836971,1.0646478873239438,-0.11172342515327562,1.6618390083312988
Chronos2-COV,6,MRD_BLOCK,142,0.6287041939312303,1.2111961498551411,0.5220497146749545,0.4218828572385086,1.3928873239436619,0.3276941783159552,5.533095378875732
Chronos2-COV,6,NBX,142,0.3466952821570382,0.5805754094564733,0.8172208561714259,0.5646667901314955,0.7847887323943662,0.08306840945297563,2.8853257369995116
Chronos2-COV,6,NEW_BLOCK,142,0.03348124649952835,0.060165579017897604,0.48442968815095794,0.4523041134830292,0.17204225352112676,0.0030878671059306234,0.32847211837768553
Chronos2-COV,6,NEW_BLOCK_RO,142,0.0003836287841246739,0.001656845362418414,0.18992507886477933,0.049785362670577364,0.00028169014084507044,0.0001708458189058944,0.009889763596002013
Chronos2-COV,6,TECH_PARK,142,0.1411890405542414,0.23339096428942993,0.4120217288893614,0.2340870247603191,0.3949295774647887,-0.014260521644437816,1.1407034921646118
Chronos2-COV,12,BE_BLOCK_OHT,286,0.6818307251029915,1.0925071729036353,0.7190485248624668,0.6838485102106067,1.8353846153846152,0.18309809918170206,5.65288143157959
Chronos2-COV,12,BE_BLOCK_RO,286,0.007066798928239336,0.012187951010584145,0.5359802538392723,0.19617738015294625,0.010944055944055946,0.00121327320322186,0.05123790353536606
Chronos2-COV,12,CRICKET_GROUND_OHT,286,0.01118511546676705,0.04396378901748745,0.19822330826676446,0.34242279489533567,0.010769230769230769,0.009765016002697753,0.5588746792078019
Chronos2-COV,12,F_BLOCK,286,0.3335192367038527,0.6758515157892683,0.5723137104580169,0.5608560992593593,0.6956993006993007,0.1383580680118574,4.6766238784790035
Chronos2-COV,12,GJBC_BLOCK_1_A1_BOYS,286,0.07218054149951135,0.11413486242751786,0.5434169193956065,0.5328176786323169,0.1651048951048951,0.021489818929792286,0.9465571200847627
Chronos2-COV,12,GJBC_BLOCK_1_A2_GIRLS,286,0.06957516279149722,0.1267584065653891,0.5112320505975647,0.5934302968117696,0.1715034965034965,0.025045596151710387,1.0310032892227172
Chronos2-COV,12,GJBC_BLOCK_1_A3,286,0.09757035391522453,0.15419305083180573,0.579083957560611,0.56247226838256,0.19671328671328672,0.033442937704649844,1.2423669922351837
Chronos2-COV,12,GJBC_BLOCK_1_A4_RO,286,0.004851501572708652,0.026204854980575988,0.08139596712970784,0.1321015404471948,0.004825174825174826,0.004737578954680341,0.4299850649619475
Chronos2-COV,12,GJBC_BLOCK_2_A1,286,0.11154966939370949,0.2022443144235424,0.5356652958094201,0.5721470032016722,0.40248251748251745,-0.005230896641741261,0.9279001951217651
Chronos2-COV,12,GJBC_LAW_BLOCK_3_A4_BOYS,286,0.5523963439881384,0.924960831310596,0.667238933383623,0.5776597426619892,1.1934965034965035,0.11800001873003017,4.462484807968139
Chronos2-COV,12,GJBC_LAW_BLOCK_3__A1,283,0.35091002550647454,1.3321454155660304,1.4287606306739618,1.216518312046713,0.6009540636042403,0.2042124714994599,14.548468308448792
Chronos2-COV,12,GJBC_LAW_BLOCK_3__A2,286,0.1716062632515714,0.3287924437916251,0.40261157457455615,0.18008086730801234,0.42363636363636364,-0.010742497598374643,2.4122480583190917
Chronos2-COV,12,GJBC_LAW_BLOCK_3__A3_GIRLS,286,0.1449154189395738,0.1937319909238553,0.5686036776768233,0.4286020360105148,0.3105594405594405,-0.03523005735415678,0.607372522354126
Chronos2-COV,12,G_BLOCK,286,0.37529673939401453,0.6691262087787287,0.7434188990556194,0.5850679050782729,0.9605244755244755,-0.10387521484931865,6.971869113445282
Chronos2-COV,12,I&H_BLOCK,286,0.3067175250870364,1.3151911047784879,0.8109474457973305,1.2378384523132184,0.3064685314685314,0.2917159623616225,12.2244853246212
Chronos2-COV,12,INFORMATION_CENTRE,286,0.016787693200932517,0.06734149316244277,1.9163046773916412,1.1202075225698633,0.01646853146853147,0.015985914333560666,0.4795849886909127
Chronos2-COV,12,IT_BLOCK,286,0.058907241818944474,0.10937646210104322,1.0057685650579107,0.6756211618156553,0.08947552447552448,0.021333071911720545,0.48531685203313824
Chronos2-COV,12,ME_WORKSHOP_BLOCK,286,0.025489252779137835,0.045174496232860184,0.1539125559125294,0.060871754939844924,0.035419580419580425,0.010582659266941198,0.4737630146741867
Chronos2-COV,12,MM_BLOCK,286,0.24166302124103464,0.3793273132729094,0.546390213789933,0.4881856562913775,1.1268881118881118,-0.05282621937198239,1.7692004442214966
Chronos2-COV,12,MRD_BLOCK,286,0.6808259830858324,1.233425635198774,0.5656410117070884,0.42976665078764165,1.3086013986013987,0.24436477580270569,5.525006074905395
Chronos2-COV,12,NBX,286,0.33775815674058207,0.6140055050289883,0.7973349864484585,0.6015398315636814,0.786923076923077,0.09110555124866379,4.409668724536896
Chronos2-COV,12,NEW_BLOCK,286,0.03443270091097672,0.06310862268280049,0.4984028614543578,0.47456875642857715,0.1729020979020979,0.003029903295365246,0.3531339764595032
Chronos2-COV,12,NEW_BLOCK_RO,286,0.0005392255825137107,0.002103302839924153,0.2687547940138612,0.06358515767722807,0.00045454545454545455,0.0003564010121309283,0.009899185553658754
Chronos2-COV,12,TECH_PARK,286,0.1546009588825119,0.27369373618237613,0.4511700095927897,0.27517431735590225,0.3816083916083916,-0.027870674600134357,1.1561663675308227
Chronos2-COV,24,BE_BLOCK_OHT,564,0.7193086964061074,1.232034049626254,0.7586929066454273,0.7714059061784027,1.9401241134751774,0.31987341738339015,6.918247089385986
Chronos2-COV,24,BE_BLOCK_RO,564,0.007753883293823254,0.01406407747681984,0.5870886269658233,0.2252962535552047,0.01148936170212766,0.002692066374968025,0.09191436797380448
Chronos2-COV,24,CRICKET_GROUND_OHT,564,0.008818475828433396,0.03444743813041901,0.15632305375413635,0.268257736311687,0.008421985815602837,0.007534036054507109,0.5590245513617993
Chronos2-COV,24,F_BLOCK,564,0.3636081043033735,0.8241988359765317,0.6237379427106081,0.6842569026019905,0.709822695035461,0.16826488779791704,11.36814630508423
Chronos2-COV,24,GJBC_BLOCK_1_A1_BOYS,564,0.07762857984355155,0.11455128709449701,0.5841963997702712,0.5340920665350379,0.15852836879432625,0.01353751009977456,0.9483658230304719
Chronos2-COV,24,GJBC_BLOCK_1_A2_GIRLS,564,0.0740926312470267,0.11872140083497607,0.5441719923951279,0.5549908999445309,0.1647340425531915,0.020709070574941365,1.0339582937955856
Chronos2-COV,24,GJBC_BLOCK_1_A3,564,0.09951407923131969,0.14724237518386574,0.5903316391965628,0.5364824768950005,0.1895390070921986,0.024297284149954506,1.2440620291233062
Chronos2-COV,24,GJBC_BLOCK_1_A4_RO,564,0.004031621556669631,0.019085328536666307,0.06760742439709984,0.09621008484268924,0.0040070921985815595,0.003921893670897376,0.42998745031189173
Chronos2-COV,24,GJBC_BLOCK_2_A1,564,0.11700584341976658,0.208398586054256,0.5615640480680012,0.5893105192477958,0.4049468085106383,0.0038748530937847557,1.1980755186080931
Chronos2-COV,24,GJBC_LAW_BLOCK_3_A4_BOYS,564,0.5836043287845368,0.9708570122853395,0.7047791581824033,0.6061050983221223,1.280709219858156,0.17960900249210654,5.345829133987427
Chronos2-COV,24,GJBC_LAW_BLOCK_3__A1,561,0.37199725410730017,1.420554666447024,1.507446301805284,1.2899374600024154,0.6260071301247772,0.2281527843853582,14.567684905529022
Chronos2-COV,24,GJBC_LAW_BLOCK_3__A2,564,0.17616794210799197,0.3512873561717721,0.4125792342601857,0.1917639166383542,0.4324468085106383,-0.04090912889504264,2.737380266189575
Chronos2-COV,24,GJBC_LAW_BLOCK_3__A3_GIRLS,564,0.14686485385535458,0.20215569526122196,0.575862138227351,0.44641826066622403,0.3408333333333334,-0.027014981143652122,1.1559613227844239
Chronos2-COV,24,G_BLOCK,564,0.34633434815821074,0.7666358525405462,0.6864157530186263,0.6723578987573031,1.0315248226950353,-0.0503231762592674,12.555981097221375
Chronos2-COV,24,I&H_BLOCK,564,0.31484870083894295,1.486000939829947,0.8346347878477779,1.4147442270221278,0.3141134751773049,0.3005530595684305,19.726730217933653
Chronos2-COV,24,INFORMATION_CENTRE,564,0.01762609862834744,0.07093251895815829,2.0552959398125927,1.1894167597161704,0.017304964539007095,0.0167092649065328,0.5893642186746001
Chronos2-COV,24,IT_BLOCK,564,0.06403854311173054,0.12993744350390113,1.096492435643231,0.8044206499208255,0.09443262411347518,0.030185039819396558,1.063483016192913
Chronos2-COV,24,ME_WORKSHOP_BLOCK,564,0.02655879474145935,0.050003216698721084,0.16025083948409605,0.0674903029734645,0.037429078014184394,0.013284125049327708,0.5559283596277237
Chronos2-COV,24,MM_BLOCK,564,0.23820447440265766,0.3695069126012149,0.5385115342553476,0.47540517346506866,1.1443617021276598,-0.0392036436170551,1.7710297107696533
Chronos2-COV,24,MRD_BLOCK,564,0.7322573784606675,1.2846194423804849,0.6083337401263048,0.4470547525718405,1.388758865248227,0.31858545384931225,10.579141039848327
Chronos2-COV,24,NBX,561,0.3503840623118661,0.8805174828813742,0.827282815912408,0.8662278445384016,0.8031729055258466,0.1107360096730013,15.782626259326936
Chronos2-COV,24,NEW_BLOCK,564,0.035575288402061936,0.06441946076777096,0.5145857570453007,0.4837923051994435,0.17489361702127657,0.006641792647593412,0.3670013654232025
Chronos2-COV,24,NEW_BLOCK_RO,564,0.00046349422393345224,0.001948251714468205,0.23081113518517005,0.05887530881893494,0.0003900709219858156,0.0003050874417308381,0.00992057541385293
Chronos2-COV,24,TECH_PARK,564,0.1756014341506975,0.3361356346961427,0.5121260462292859,0.3364356616611739,0.40037234042553194,-0.005019599589261599,3.7683880662918092
Chronos2-COV,48,BE_BLOCK_OHT,1139,0.7361672617888848,1.2395515717308077,0.7765113056583993,0.7761037217670448,1.935873573309921,0.3539736622755103,6.919031867980957
Chronos2-COV,48,BE_BLOCK_RO,1139,0.007929635390989268,0.01451402516382758,0.600395637935194,0.2324531052620017,0.01141352063213345,0.0029046936676108965,0.1058610837161541
Chronos2-COV,48,CRICKET_GROUND_OHT,1139,0.009078562245871854,0.034740440185029496,0.16101220531839489,0.2705315691804139,0.008674275680421421,0.007781239384368285,0.5590471936762333
Chronos2-COV,48,F_BLOCK,1139,0.37170622269661413,0.8383680571956277,0.6376208107487256,0.695965342535806,0.716865671641791,0.18758671142219763,11.443120543956757
Chronos2-COV,48,GJBC_BLOCK_1_A1_BOYS,1139,0.07998091718834466,0.11601535676640821,0.6018111343136977,0.5407698180537338,0.15848990342405617,0.01296904878411197,0.9469336873292924
Chronos2-COV,48,GJBC_BLOCK_1_A2_GIRLS,1139,0.07623564970163632,0.11988685544892033,0.5598336862676874,0.5602827028033853,0.16414398595259,0.02104850265072353,1.0324738550186157
Chronos2-COV,48,GJBC_BLOCK_1_A3,1139,0.10159481400429313,0.14814629904923762,0.602571855966096,0.5396162651263547,0.18919227392449517,0.023379126445727982,1.2422573494911193
Chronos2-COV,48,GJBC_BLOCK_1_A4_RO,1139,0.004009679635129975,0.019004883609633365,0.06723465272046762,0.09576238646163583,0.00398595258999122,0.0038965644458007504,0.4299864059500396
Chronos2-COV,48,GJBC_BLOCK_2_A1,1138,0.11718657447866482,0.20950037341946867,0.5624444686414406,0.5925014671391688,0.4074692442882249,0.001088626117090354,1.2130354499816893
Chronos2-COV,48,GJBC_LAW_BLOCK_3_A4_BOYS,1139,0.5878496302922008,0.9742986766011418,0.7098896442450288,0.6082388641196687,1.2830465320456539,0.17858811531284588,5.339959745407104
Chronos2-COV,48,GJBC_LAW_BLOCK_3__A1,1133,0.3834774782867002,1.4397212422704058,1.5553154683179518,1.3088528381452766,0.6342365401588703,0.24107056836111823,14.587386207580566
Chronos2-COV,48,GJBC_LAW_BLOCK_3__A2,1139,0.17765528495108693,0.3498387443187837,0.41598061693437455,0.19088631208350296,0.4311676909569798,-0.04446196594816011,2.7924230098724365
Chronos2-COV,48,GJBC_LAW_BLOCK_3__A3_GIRLS,1139,0.15187946225384855,0.20662207337642702,0.5954733980471723,0.45620828139936137,0.33749780509218613,-0.033747029364161366,1.1566564917564393
Chronos2-COV,48,G_BLOCK,1139,0.3505099369047816,0.7655342109076322,0.6947245429538697,0.6712640733150572,1.0233450395083408,-0.07099979142853835,12.562572059631348
Chronos2-COV,48,I&H_BLOCK,1139,0.3135670194304544,1.5126127691210354,0.8309927095336369,1.4388542794067645,0.3123090430201932,0.2987176664347603,19.72623815178871
Chronos2-COV,48,INFORMATION_CENTRE,1139,0.017696550768604654,0.07045989814932052,2.0627984732618567,1.1811092719388225,0.017383669885864792,0.01672217825524136,0.5892453502491116
Chronos2-COV,48,IT_BLOCK,1139,0.06336744078798866,0.12945297960595492,1.0854362967409243,0.8016522358359934,0.09395083406496928,0.03150453080652941,1.0656650751829146
Chronos2-COV,48,ME_WORKSHOP_BLOCK,1139,0.02593921032479921,0.04765769219348594,0.15655166744622454,0.06437790361355249,0.036523266022827044,0.0123697579044381,0.5588052336871624
Chronos2-COV,48,MM_BLOCK,1139,0.243166228600821,0.37786737812575016,0.5496816130369007,0.48610303470252025,1.1396049165935032,-0.044427649290337705,1.7804652452468872
Chronos2-COV,48,MRD_BLOCK,1139,0.7876418602351455,1.3474649991059053,0.6544476440201532,0.4689515993671867,1.4137137840210712,0.35295852207739803,10.51972677230835
Chronos2-COV,48,NBX,1133,0.34122069154812606,0.8591538477603201,0.8058040920745124,0.8459537935654907,0.7871138570167696,0.0938775645297708,15.837777781486512
Chronos2-COV,48,NEW_BLOCK,1139,0.035696362611805796,0.06484048046949754,0.5163201574942946,0.4869114450281137,0.17575065847234417,0.007963024681864128,0.36693875074386595
Chronos2-COV,48,NEW_BLOCK_RO,1139,0.0004390052047413401,0.0019414131761113975,0.21859109675646168,0.058665337720722056,0.00038630377524143984,0.0003235055410357959,0.009958990316372365
Chronos2-COV,48,TECH_PARK,1139,0.17854641516235858,0.3383938903768185,0.5207300499172632,0.3386855708964828,0.4035557506584723,-0.006004206756419313,3.771729979515076
Chronos2-COV,72,BE_BLOCK_OHT,1715,0.7321613111551579,1.2111737952975905,0.772264507932731,0.7581755926086203,1.9161574344023324,0.35269844008465207,6.9400101757049555
Chronos2-COV,72,BE_BLOCK_RO,1715,0.007863393491541332,0.014187518634637694,0.5953929344258025,0.22739654732645323,0.01113119533527697,0.003101718489373912,0.10489438764750958
Chronos2-COV,72,CRICKET_GROUND_OHT,1715,0.009560289493237919,0.035419812819217855,0.16975902013929678,0.2759430715660463,0.00917201166180758,0.008272832887035418,0.5590832060575486
Chronos2-COV,72,F_BLOCK,1715,0.37553040557839085,0.8443825365325838,0.6441369270558467,0.700833412707807,0.7209271137026239,0.19433714159167542,11.417313342094422
Chronos2-COV,72,GJBC_BLOCK_1_A1_BOYS,1715,0.08058085903377644,0.11694353054281606,0.6062948200552155,0.5450537670259874,0.158600583090379,0.013682463565303707,0.9674255704879762
Chronos2-COV,72,GJBC_BLOCK_1_A2_GIRLS,1715,0.07725566237035367,0.12105289265694881,0.5673043190360548,0.5656662492294314,0.16416909620991255,0.022311709870749936,1.0401577132940292
Chronos2-COV,72,GJBC_BLOCK_1_A3,1715,0.10276722664648867,0.1499084886029693,0.6094952899027467,0.5459822951562573,0.18946938775510205,0.024171859909250852,1.2583093571662902
Chronos2-COV,72,GJBC_BLOCK_1_A4_RO,1715,0.004272145952779594,0.02163678499436513,0.07159864566716136,0.10891495139121075,0.0042507288629737615,0.00416804104403161,0.4299857593793422
Chronos2-COV,72,GJBC_BLOCK_2_A1,1713,0.1180455556235255,0.21004872605449418,0.566528547854477,0.5940210892371408,0.405563339171045,0.0038967459273491455,1.2016131734848021
Chronos2-COV,72,GJBC_LAW_BLOCK_3_A4_BOYS,1715,0.594989108473497,0.9824886559756253,0.7185137107689399,0.6133674687342162,1.2839475218658893,0.18252901560085505,5.339679841995239
Chronos2-COV,72,GJBC_LAW_BLOCK_3__A1,1706,0.3817996070833587,1.4358236615025075,1.548561558465219,1.3059151698390328,0.6290328253223916,0.23690342964558647,14.599064843654633
Chronos2-COV,72,GJBC_LAW_BLOCK_3__A2,1715,0.18295496963342495,0.35651169763596396,0.4283392757842004,0.19448905863110008,0.427399416909621,-0.049484695000134124,2.795881986618042
Chronos2-COV,72,GJBC_LAW_BLOCK_3__A3_GIRLS,1715,0.15520881246060741,0.21046985589781594,0.6084683277580006,0.46464253679674833,0.3349037900874635,-0.039582207555326,1.1625872731208802
Chronos2-COV,72,G_BLOCK,1715,0.3583104812188329,0.7692861629625255,0.7101535961808877,0.6743661954906621,1.0166763848396503,-0.07677359158374131,12.556459245681763
Chronos2-COV,72,I&H_BLOCK,1715,0.3002251956716571,1.4759725029787372,0.7960134102861158,1.4081064022555512,0.29879883381924194,0.28640606201042584,19.729481210708617
Chronos2-COV,72,INFORMATION_CENTRE,1715,0.017555843545596386,0.07012545857612593,2.044943486208696,1.1748437177524804,0.017247813411078717,0.016636823047636723,0.5893040254339575
Chronos2-COV,72,IT_BLOCK,1715,0.06323488151019238,0.13067545708908185,1.0834502655846738,0.8093676018478214,0.09289795918367347,0.032421149702096475,1.074024224281311
Chronos2-COV,72,ME_WORKSHOP_BLOCK,1715,0.025692320849735606,0.04670973835009542,0.15505740715167823,0.06310251866066091,0.0361399416909621,0.011770550521921486,0.5628411163389683
Chronos2-COV,72,MM_BLOCK,1715,0.24332226256378883,0.37700056397517345,0.5500198249342092,0.4849916082210457,1.136932944606414,-0.045089239231699066,1.7900067567825317
Chronos2-COV,72,MRD_BLOCK,1715,0.8076002763561883,1.3610858695324275,0.671048508007015,0.47381791405185575,1.4237551020408161,0.3790940378859161,10.532064218521118
Chronos2-COV,72,NBX,1706,0.33361894765115424,0.8428764031424847,0.7878966997323712,0.8304008622015063,0.7730070339976554,0.0763832052770002,15.837558794021607
Chronos2-COV,72,NEW_BLOCK,1715,0.035884600775582455,0.06490905678382458,0.5190046513309904,0.487354954764314,0.17590087463556853,0.008909449154016924,0.36939642906188963
Chronos2-COV,72,NEW_BLOCK_RO,1715,0.0004149483591684686,0.0019276430778819248,0.20654841032932383,0.058237057557242074,0.00037900874635568517,0.0003352043151912489,0.01
Chronos2-COV,72,TECH_PARK,1715,0.17943039524381432,0.3402764733907523,0.5232978827230007,0.34047771269291055,0.40137609329446067,-0.005754424157712616,3.803497705459595
Chronos2-COV,168,BE_BLOCK_OHT,4019,0.7250429831413703,1.1865478676938277,0.7647407539415982,0.7427014357843837,1.8786290121920877,0.3548140671508886,6.958929643630981
Chronos2-COV,168,BE_BLOCK_RO,4019,0.008062280461912348,0.014219036697667097,0.6103029603150817,0.22792165314496346,0.01094302065190346,0.003939569781071609,0.10559279203414917
Chronos2-COV,168,CRICKET_GROUND_OHT,4019,0.009027551781663288,0.031939341789827214,0.1605921886247301,0.2490651704911297,0.008621547648668822,0.007623270360146272,0.5590778677165509
Chronos2-COV,168,F_BLOCK,4019,0.3564400594751762,0.7629881703105021,0.6113251112932419,0.6328950837675349,0.712963423737248,0.19599159784387016,11.443838362693787
Chronos2-COV,168,GJBC_BLOCK_1_A1_BOYS,4019,0.082944417560937,0.11987836839822413,0.6239898187019978,0.5585245576062452,0.15860413038069174,0.013376721419499686,0.9801941370964051
Chronos2-COV,168,GJBC_BLOCK_1_A2_GIRLS,4019,0.08050149219150002,0.12470920385858941,0.5910372849540694,0.5824270034777181,0.16429957700920625,0.023236229161060575,1.0591376873850822
Chronos2-COV,168,GJBC_BLOCK_1_A3,4019,0.10513764464304975,0.1530316955319563,0.6234356455070482,0.5571018084774019,0.18890768847972134,0.023588297784654735,1.2746092456579208
Chronos2-COV,168,GJBC_BLOCK_1_A4_RO,4019,0.004179588176981384,0.020154455285107255,0.06999355774965345,0.10126268101282401,0.0041602388653894,0.004086086956885975,0.43
Chronos2-COV,168,GJBC_BLOCK_2_A1,4013,0.11972726098103266,0.2126520145882764,0.5745521704522596,0.6013189327230745,0.3998504859207575,0.003175210473753113,1.2411798095703124
Chronos2-COV,168,GJBC_LAW_BLOCK_3_A4_BOYS,4019,0.6115206028353845,0.9968999027837254,0.7385108881705094,0.62232516200536,1.2819656631002738,0.1906692383081114,5.368442897796631
Chronos2-COV,168,GJBC_LAW_BLOCK_3__A1,3995,0.4124254507223268,1.5735692798974668,1.6731986996120458,1.4301648158714533,0.6534518147684606,0.2648081801395691,18.095656957626343
Chronos2-COV,168,GJBC_LAW_BLOCK_3__A2,4019,0.19168552786860782,0.3761062829221287,0.44849865936126787,0.20492736374311293,0.41123413784523516,-0.06699118470487146,2.858487606048584
Chronos2-COV,168,GJBC_LAW_BLOCK_3__A3_GIRLS,4019,0.16600952757193868,0.22635013868991638,0.6505737454608194,0.49933240955660524,0.323018163722319,-0.05917319856952986,1.186981189250946
Chronos2-COV,168,G_BLOCK,4019,0.3680169081646401,0.7825543252174988,0.7294475008729396,0.6854212324127162,1.0174222443393879,-0.08086637558525371,12.56370591878891
Chronos2-COV,168,I&H_BLOCK,4019,0.3065909241987835,1.4573473686011513,0.8134393106463588,1.3953346033128422,0.30510077133615326,0.2926251582532535,19.733466973304747
Chronos2-COV,168,INFORMATION_CENTRE,4019,0.01568984053138218,0.06524842284753252,1.820335580736386,1.0914592548236057,0.015349589450111969,0.014730334971679417,0.5897505694627762
Chronos2-COV,168,IT_BLOCK,4019,0.06194620308518395,0.12973811913137512,1.0622608152137523,0.8040033521080667,0.09161731774073154,0.03387323873752043,1.0838596537709235
Chronos2-COV,168,ME_WORKSHOP_BLOCK,4019,0.025220803498265217,0.04507059409736805,0.15217134420955,0.060851528132005187,0.03508584224931575,0.010091706029208747,0.5619254511594772
Chronos2-COV,168,MM_BLOCK,4019,0.25028312616307924,0.38723628528451,0.5657497308378624,0.4981429297643951,1.1247001741726799,-0.05360337425624888,1.838841438293457
Chronos2-COV,168,MRD_BLOCK,4019,0.8197265100769808,1.3715451525979834,0.6809715612805607,0.4773498072827333,1.4343468524508582,0.40692652193163426,10.525566716194152
Chronos2-COV,168,NBX,3998,0.3094988746986561,0.6418865332861237,0.7307164517267858,0.6308564203087197,0.7322611305652826,0.03525155265788068,15.83380972146988
Chronos2-COV,168,NEW_BLOCK,4019,0.03600940564721934,0.06569076842801858,0.5208704809710498,0.4932659547061519,0.17475491415775066,0.00866788943561638,0.3862228989601135
Chronos2-COV,168,NEW_BLOCK_RO,4019,0.00038694555611187663,0.0019205610542082161,0.1927001586066732,0.05804714132320155,0.0003732271709380443,0.0003549792667335021,0.01
Chronos2-COV,168,TECH_PARK,4019,0.17417462268377545,0.33313528458298064,0.5079425319293722,0.3331275640756982,0.39104005971634737,-0.01173200539019191,3.934431347846985
Chronos2-ZS,6,BE_BLOCK_OHT,142,0.6406146940043276,0.9905514039424992,0.6754155154054844,0.6197546735166262,1.7737323943661973,0.06264217635275615,5.277636137008667
Chronos2-ZS,6,BE_BLOCK_RO,142,0.005576202258939894,0.009721014749218273,0.4225475212478323,0.15631968633482737,0.009788732394366197,0.0010806309004169955,0.036464236378669745
Chronos2-ZS,6,CRICKET_GROUND_OHT,142,0.013651792134460012,0.05309879825154585,0.24179815390021406,0.4133745114340275,0.013380281690140848,0.012522458220818935,0.5590254901349545
Chronos2-ZS,6,F_BLOCK,142,0.27616014749231477,0.5955831830678917,0.47357544266409807,0.49326134914813835,0.6871126760563381,0.12095562216261743,4.539044198989868
Chronos2-ZS,6,GJBC_BLOCK_1_A1_BOYS,142,0.06409562227381786,0.09078771448092295,0.4824741305887128,0.42331022335229723,0.15492957746478872,0.011771331737998509,0.396584979891777
Chronos2-ZS,6,GJBC_BLOCK_1_A2_GIRLS,142,0.052616798248089534,0.0764013142755538,0.38645901662487325,0.3569501698356006,0.15971830985915494,0.008885424691186826,0.41386930823326107
Chronos2-ZS,6,GJBC_BLOCK_1_A3,142,0.08928040674244854,0.12523971488978267,0.5298517927871187,0.4562831806107871,0.18105633802816903,0.020007933523033705,0.5398608946800232
Chronos2-ZS,6,GJBC_BLOCK_1_A4_RO,142,0.006102367951411715,0.036598941075444216,0.1023310111751752,0.18448683507212918,0.0060563380281690145,0.005886518148333163,0.4299801425728947
Chronos2-ZS,6,GJBC_BLOCK_2_A1,142,0.11615683079185622,0.20244180627831526,0.5576277581161962,0.5727395752855651,0.42133802816901406,0.010715285459874373,0.916317846775055
Chronos2-ZS,6,GJBC_LAW_BLOCK_3_A4_BOYS,142,0.5812268821454384,0.9365225653393964,0.702211206485257,0.5847245378950855,1.1424647887323942,0.06815935636909914,4.234214572906494
Chronos2-ZS,6,GJBC_LAW_BLOCK_3__A1,139,0.27191149156299427,0.9490661252521376,1.1125076336673303,0.8695406697690867,0.5150359712230216,0.1382973587298565,6.642727468013764
Chronos2-ZS,6,GJBC_LAW_BLOCK_3__A2,142,0.18305621465327035,0.39977516704084887,0.42944058626685794,0.21892388180672342,0.3630985915492958,-0.012786321463719214,2.518219394683838
Chronos2-ZS,6,GJBC_LAW_BLOCK_3__A3_GIRLS,142,0.14078501080543224,0.19432651799201897,0.5521689408024313,0.4294700772678355,0.3047887323943662,-0.02155616261169943,0.6448479294776917
Chronos2-ZS,6,G_BLOCK,142,0.34794183114884614,0.547860010092825,0.6890182090462831,0.4785080550210003,0.9742957746478871,-0.09366898276436496,2.8736892676353456
Chronos2-ZS,6,I&H_BLOCK,142,0.42744373198965907,1.585412035648757,1.12610313610903,1.4739372530368664,0.43302816901408453,0.3996588933383915,12.084417151212692
